Música,#genre#
Radio_La_Mejor_91.7_FM_-_Peru_-_Tambo_Grande,https://sonic.globalstreaming.net/8084/stream
Radio_RCC_FM_99.3_-_Peru_-_Tacna,https://rcctacna.noveltieserver.com:8000/radio.mp3
Radio_Oriente_99.5_FM_-_Peru_-_Yurimaguas,https://sechin.grupocentroserver.com/radio/8130/radio.mp3
Radio_Puente_Piedra_-_Peru_-_Lima,https://technoplayerserver.net:8070/stream
Radio_Stereo7_FM_99.5_-_Peru_-_Huaral,https://dattavolt.com/8232/stream
Radio_Oxigeno_Classics_-_Peru_-_Lima,https://us-b4-p-e-qg12-audio.cdn.mdstrm.com/live-audio-aw/5fada59e471e070829a79443
Radio_MegaMix_96.7_FM_-_Peru_-_Lima,https://us-b4-p-e-cg11-audio.cdn.mdstrm.com/live-audio-aw/5fada56fe4e09508207a7951
Radio_San_Martin_FM_97.7_-_Peru_-_Arequipa,https://conectperu.com:7020/stream/;
Radio_SinPatrones_-_Peru_-_Arequipa,https://panelautodj.innovatestream.pe:10685/;
Radio_Santa_Rosa_105.1_FM_-_Peru_-_Lima,https://conectperu.com/8256/stream
Radio_San_Antonio_-_Peru_-_Tarapoto,https://sonicpanel.tmcreativos.com/8036/stream
Radio_Stereo_M_-_Peru_-_Sullana,https://sonic.globalstream.pro/8096/;
Radio_Swing_88.9_FM_-_Peru_-_Mazamari,https://sp.oyotunstream.com/7292/;
Radio_Sudamérica_1060_AM_-_Peru_-_Bambamarca,https://sp.onliveperu.com:7078/;
Radio_Shalom_104.5_FM_-_Peru_-_Oxapampa,https://cloudstream.oppublicidad.com/8048/stream
Radio_Synthpop_-_Peru_-_Lima,https://radio.blueditor.com:8250/live
Radio_Turbo_Laser_FM_106.1_-_Peru_-_Tayabamba,https://mediastreamm.com/8108/stream
Radio_Uno_102.9_FM_-_Peru_-_Ayabaca,https://sp.onliveperu.com/8036/stream
Radio_Tabocas_92.1_FM_-_Peru_-_Quiruvilca,https://sp.onliveperu.com:7045/stream/1/;
Radio_Tiempo_de_Compartir_-_Peru_-_Lima,https://rr5200.globalhost1.com/8364/stream
Radio_Uno_FM_93.7_-_Peru_-_Tacna,https://stream2.eistreaming.com:10995/;
Rescate_Rock_&_Pop_-_Peru_-_Ferreñafe,https://cloudstream2032.conectarhosting.com/9558/streamwww
Top_FM_102.9_-_Peru_-_Aguaytía,https://sp.dattavolt.com/8066/stream
Radio_Ovación,https://5949aa132c8fb.streamlock.net:1963/ipradioovacion1/liveovacion1radio/playlist.m3u8
MEGATRON_MIX_FM,https://maxradio.azuracast.com.es:8040/MEGATRONMIX.mp3
Radio_Extramix_Rock_and_Hits,https://virtual4.emisorasvirtuales.com:8040/live
Radio_Tarma_FM_99.3_-_Peru_-_Tarma,https://cloud9.ldwebstudios.net:7003/;
Radio_Victoria_-_Peru_-_Arequipa,https://radio.sistemasandinos.org/7238/stream;
Studio92_-_Peru_-_Lima,https://us-b4-p-e-zs14-audio.cdn.mdstrm.com/live-audio-aw/5fada553978fe1080e3ac5ea?aid=5faaeb72f92d7b07dfe10181&property=garden&pid=59ZviZFmBVMYXme4zfs6sJrTLJTdpUrE&sid=t0DMc8gCWGnbmLOjaD7aHbrbKqb7unY0&uid=Fkr8lVenGzxkJh9QDwpvo8mvq2nmQlyc&es=us-b4-p-e-zs1
RPP_Noticias_-_Peru_-_Lima,https://us-b4-p-e-qg12-audio.cdn.mdstrm.com/live-audio-aw/5fab3416b5f9ef165cfab6e9?aid=5faaeb72f92d7b07dfe10181&property=garden&pid=VpJaZsiNphHFbwDSVHyehbkvYRstAH1J&sid=WCjaXIU547onSoLvc5MVjgan1ZQdQND0&uid=1B8uZSeclQankm1kvrMq9mvF9NsvVV84&es=us-b4-p-e-qg1
Acústico_AM,https://mediastreamm.com:8202/stream
Radio_Moda_FM_97.3,https://us-b4-p-e-cg11-audio.cdn.mdstrm.com/live-audio-aw/6839e1c82cc4c480fcd318dd?aid=68386a6e44ba64f6064b25c9&pid=Pzz4ssYADgi7OqVfIYLkmqEeowrIrm9Z&sid=RomBIr5UZFTr375erD4CkCpyIH4xd9GS&uid=OIRp5OFMkuJkRfTDTAtRbbnbas7hdiy9&es=us-b4-p-e-cg11-audio.cdn.mdstrm.com&ote=1787996606676&ot=lghuS0SK9jc0uEOviFwfQQ&proto=https&pz=us&cP=128000&awCollectionId=68386a6e44ba64f6064b25c9&liveId=6839e1c82cc4c480fcd318dd&listenerId=OIRp5OFMkuJkRfTDTAtRbbnbas7hdiy9
Radio_Sensación_Universe,https://conectperu.com/8218/stream/;.m4a
Radio_Vilcanota_Sicuani_Cusco,https://sp.oyotunstream.com:8012/;
Radio_Altamar,https://mediastreamm.com/8098/stream;/stream?icy=http
RADIO_PERÚ_FIESTA,https://app.sonicpanelradio.com:8172/stream
Radio_Peru_Cumbia,https://servistream.info:8330/;stream.nsv
Radio_Huanuco,https://sonic.globalstream.pro/8072/stream;stream.nsv
Radio_Exito,http://67.212.179.138:7200/;stream/1;
Radio_PortalCumbia.PE,https://conectperu.com/8320/stream
Radio_Expresion_FM,https://sonic.dattassd.com:8088/stream
Radio_Elite,https://radio.livestreamingmundial.com/9242/;
Sonica_95.5_Fm_"_la_Radio_a_Colores",https://streamlive2.hearthis.at:8000/10461530.ogg
Radio_Fuego_Mix,http://radio.sistemasandinos.org:7166/;
Radio_Matucana,http://radio.transmite.pe:9316/;
Radio_Libertad_de_Junin,http://radio.transmite.pe:9342/;
Radio_La_Ochentera,https://servistream.info:8340/;stream.nsv
Radio_Comas_101.7_FM,https://tupanel.info:7390/;stream.nsv
Radio_Chevere_Caraz,http://radio.sistemasandinos.org:7084/;
La_Sonera_Radio,https://servistream.info:8310/;stream.nsv
Radio_Super_Latina_Huancavelica,http://corporacionlatina.com:7004/;
Radio_Panamericana,https://us-b4-p-e-pb13-audio.cdn.mdstrm.com/live-audio-aw/6598b62dded1380470f4e539?aid=658ddcc0b2c7835d48fee06d&property=onlineradiobox.com&pid=Y6KxMRwhENCkHBLMQSvkrg272mDW2BJK&sid=DdLK2v8u3unmHCrCLF46sfgLFTXT9c13&uid=t3B0vn0SiprLr4b0WNE4LB8XBMrrlYtX&es=us-b4-p-e-pb13-audio.cdn.mdstrm.com&ote=1787996731764&ot=t4DUyWttNowaijMr177fzw&proto=https&pz=us&cP=128000&awCollectionId=658ddcc0b2c7835d48fee06d&aw_0_1st.playerId=onlineradiobox.com&liveId=6598b62dded1380470f4e539&propertyName=onlineradiobox.com&propertyType=rss-app&listenerId=t3B0vn0SiprLr4b0WNE4LB8XBMrrlYtX
Radio_Stacion_San_Alejandro,https://radio.piuraserverslive.com:8288/stream
Bethel_Radio,https://alfa.betheltv.tv/radiobethel/1/icecast.audio
Radio_Full-Techno.com,https://servistream.info:8320/;stream.nsv
Radio_Top_Hit_101.9,http://sp.onliveperu.com:8050/;
Radio_Onda_Cero,https://us-b4-p-e-zs14-audio.cdn.mdstrm.com/live-audio-aw/6598b65ab398c90871aff8cc?aid=658ddcc0b2c7835d48fee06d&property=onlineradiobox.com&pid=VFtX5BgnJH2HJL0GJCdtC0npRgb1eq3M&sid=2RX3oYHE8rW08m8D7QfN1AQwbLHE3j76&uid=mRiCaQpOXslMLsCqz2dFAqws5vUkllMU&es=us-b4-p-e-zs14-audio.cdn.mdstrm.com&ote=1787996731905&ot=g9IIUfgLDhwayus7POMqnQ&proto=https&pz=us&cP=128000&awCollectionId=658ddcc0b2c7835d48fee06d&aw_0_1st.playerId=onlineradiobox.com&liveId=6598b65ab398c90871aff8cc&propertyName=onlineradiobox.com&propertyType=rss-app&listenerId=mRiCaQpOXslMLsCqz2dFAqws5vUkllMU
Radio_Hurakan,https://conectperu.com/8406/;/
Huacoson_Radio,http://conectperu.com:8230/;stream/1
Radio_1160,https://us-b4-p-e-ml19-audio.cdn.mdstrm.com/live-audio-aw/6598b6e1261d9e088a6de859?aid=658ddcc0b2c7835d48fee06d&property=onlineradiobox.com&pid=TCg3KE73IdvEDV9iaLuJgPx8H5CsIOCj&sid=gWu8hpIZUasV0tdI22dJaKfRamoFusF8&uid=JGlDoBkymeEwZN6hwAvTJL02xRwUhTt5&es=us-b4-p-e-ml19-audio.cdn.mdstrm.com&ote=1787996736492&ot=zUDwRKHTNYLbiaBgK63d0Q&proto=https&pz=us&cP=128000&awCollectionId=658ddcc0b2c7835d48fee06d&aw_0_1st.playerId=onlineradiobox.com&liveId=6598b6e1261d9e088a6de859&propertyName=onlineradiobox.com&propertyType=rss-app&listenerId=JGlDoBkymeEwZN6hwAvTJL02xRwUhTt5
UCV_Radio,https://conectperu.com/8402/stream
Radio_La_Kaprichoza_ke_buena,https://sp.oyotunstream.com/9398/stream;stream.nsv
Radio_Super_Color_FM,https://conectperu.com:7132/;
Malki_Radio_World_Music,https://radio.andaina.net/8070/stream
Radio_Huascaran_104.5_FM,https://stream.mediatexcomunicaciones.com/8060/;
Radio_TropiPop.com,http://solid67.streamupsolutions.com:8048/;stream.nsv
Rock_and_Rally_Radio,https://servistream.info:8384/stream?icy=http
Radio_Remembranzas_del_Criollismo,https://sonic.sistemahost.es:7045/;stream.nsv
Radio_Malki_Retro_-_Pop,_Rock_&_Latino,https://radio.andaina.net/malkiretro/stream
Radio_Moderna,https://radio.transmite.pe/8020/stream/;type=mp3
Radio_Eco,https://server.streamingradios.net:8110/radio.mp3
Radio_Megamix_Peru,https://conectperu.com/8284/stream
Radio_La_10_FM_Está_Buenaza,https://server.streamingradios.net/8074/stream
Radio_La_Nube,https://us-b4-p-e-cg11-audio.cdn.mdstrm.com/live-audio-aw/6598b70f86344b02b58ce836?aid=658ddcc0b2c7835d48fee06d&property=onlineradiobox.com&pid=UC156XxobO9jKVzQ8dkD73IYm8IegJDq&sid=e2yRSsUIU0meVQiY2WycsmBju5eVJBGl&uid=1divhDoBuHPOc7yD1AEypgjL1czoSWh2&es=us-b4-p-e-cg11-audio.cdn.mdstrm.com&ote=1787996751963&ot=RhJ5eUOrWCdmTKn_5FoyfA&proto=https&pz=us&cP=128000&awCollectionId=658ddcc0b2c7835d48fee06d&aw_0_1st.playerId=onlineradiobox.com&liveId=6598b70f86344b02b58ce836&propertyName=onlineradiobox.com&propertyType=rss-app&listenerId=1divhDoBuHPOc7yD1AEypgjL1czoSWh2
Patmos_Radio_Perú,https://server.streamingradios.net:8048/stream
Radio_Techno_Mix,https://servistream.info:8386/stream?icy=http
Radio_Metropolitana,https://Fps3.listen2myradio.com:2199/listen.php?ip=109.169.23.124u0026port=8404u0026type=iceu0026mount=stream
Radio_Estación_Universal,https://panel.innovatestream.pe:10853/stream
Radio_Ribereños_Nauta,https://server.streamingradios.net:8116/;
Radio_UPN,https://panelautodj.innovatestream.pe:10984/;
Radio_La_Cheverísima,https://sp.onliveperu.com/8114/stream/;type=mp3
Radio_Top_Latino,http://online.radiodifusion.net:8028/;
Planeta_Radio_(Peru),https://www.oigo.com/planeta/radioenvivo/
Radio_Stereo_Tv_-_Tarapoto,https://radio.perustreaming.net/8010/;
Radio_Onda_Cero_Vip,https://us-b4-p-e-pb13-audio.cdn.mdstrm.com/live-audio-aw/65af09faa17967560a0c8de9?aid=658ddcc0b2c7835d48fee06d&property=onlineradiobox.com&pid=bnxF8JFGNg9rK5GNpuZHGkTYv4NQHhy3&sid=6PZcGc6cSwGBgSMeFWjVyWjzJ9pdXwx4&uid=z33XJNGuHoBhEeYzSJhROCGddXYRZarC&es=us-b4-p-e-pb13-audio.cdn.mdstrm.com&ote=1787996761708&ot=AkbaMA9v0E8WAL7-Hh8M9Q&proto=https&pz=us&cP=128000&awCollectionId=658ddcc0b2c7835d48fee06d&aw_0_1st.playerId=onlineradiobox.com&liveId=65af09faa17967560a0c8de9&propertyName=onlineradiobox.com&propertyType=rss-app&listenerId=z33XJNGuHoBhEeYzSJhROCGddXYRZarC
Radio_Onda_Cero_Leyendas,https://us-b4-p-e-zs14-audio.cdn.mdstrm.com/live-audio-aw/6598b7aa2d0a19028625b2a7?aid=658ddcc0b2c7835d48fee06d&property=onlineradiobox.com&pid=iDf1eizIUrtYStnzjGHzsg1Vil47CYGv&sid=HLYBOwhB3jrE85xbrvGa0eJJRsxPjEMp&uid=cEaukmZPkak7sU4XklecE6t4r5YKpbZ7&es=us-b4-p-e-zs14-audio.cdn.mdstrm.com&ote=1787996763807&ot=XwBYjh9R0Z5osNDzcbdtYw&proto=https&pz=us&cP=128000&awCollectionId=658ddcc0b2c7835d48fee06d&aw_0_1st.playerId=onlineradiobox.com&liveId=6598b7aa2d0a19028625b2a7&propertyName=onlineradiobox.com&propertyType=rss-app&listenerId=cEaukmZPkak7sU4XklecE6t4r5YKpbZ7
Fm_Hits_80s,https://cast.fmhits80s.net.pe/listen/fm_hits_80s/stream128
Radio_Panamericana_-_Salsa_Power,https://us-b4-p-e-jn18-audio.cdn.mdstrm.com/live-audio-aw/6598b751261d9e088a6deadd?aid=658ddcc0b2c7835d48fee06d&property=onlineradiobox.com&pid=GrYYuJn0v2CtvZPrIOkAZ9KHqLr0bTAT&sid=WCayzRhOT7Xn1lAkZoG66rIMNbGByN1Z&uid=uKbcdkmvfdrS5PzhFXYmKivSVStRrKIX&es=us-b4-p-e-jn18-audio.cdn.mdstrm.com&ote=1787996763811&ot=sG65CcJdDm1QLfBhdftbaQ&proto=https&pz=us&cP=128000&awCollectionId=658ddcc0b2c7835d48fee06d&aw_0_1st.playerId=onlineradiobox.com&liveId=6598b751261d9e088a6deadd&propertyName=onlineradiobox.com&propertyType=rss-app&listenerId=uKbcdkmvfdrS5PzhFXYmKivSVStRrKIX
Vinilo_¡Tu_radio_retro!_70s,_80s,_90s,_2000,https://panel.innovatestream.pe:10924/stream
Radio_Megamix_Lima,https://radio.blueditor.com/8250/stream;
Doble_Nueve_-_Millennial,https://conectperu.com:7001/stream?icy=http
Radio_Antenna_Web_Lima,https://halo.streamerr.co/listen/italiavera/stream.mp3
Carolina_FM,https://radio.livestreamingmundial.com:8016/stream
Radio_Bazooko_Gaming_Company,https://radios.blumhost.es/8014/stream
Rock&Pop,http://94.23.159.187:9950/;
Radio_Sensacion_Chosica,https://conectperu.com:8218/stream
Rpp_noticias,https://pe-p4-p-e-cx1-audio.cdn.mdstrm.com/live-audio-aw/5fab3416b5f9ef165cfab6e9?aid=5faaeb72f92d7b07dfe10181u0026pid=kTzbKhAGHjwGE45Q6McH77cd7sccyZGWu0026sid=lknbMeKDGWtCwvZhAUWo2CAval8z3sVTu0026uid=VG4ekkUCt1wKpoa9ctTjUmU7pai9mLICu0026es=pe-p4-p-e-cx1-audio.cdn.mdstrm.comu0026ote=1779578605129u0026ot=bbhJLI3z5USQBYRZIY1uUwu0026proto=httpsu0026pz=usu0026cP=128000u0026awCollectionId=5faaeb72f92d7b07dfe10181u0026liveId=5fab3416b5f9ef165cfab6e9u0026referer=https://emisoras.com.pe/u0026listenerId=VG4ekkUCt1wKpoa9ctTjUmU7pai9mLIC
Radio_33_SUD_-_LDS,https://miradio.ondacelestial.com/8214/stream
Radio_Alegria_-_La_Rompe,https://us-b4-p-e-cg11-audio.cdn.mdstrm.com/live-audio-aw/5faee885eb830d06cf22ed4a/playlist.m3u8?listeningSessionID=636caa560fe65225_1006885_YNhDxhXb__0000001B3Nyu0026downloadSessionID=0u0026aid=5faaeb72f92d7b07dfe10181u0026dnt=trueu0026uid=4KOWgzZ9nfekeotUYauzmeKrOQfRCQmau0026sid=LhXvvJVKZUrLvqSvYiI4DFZ2YiVMf0Uwu0026pid=GhVrREycHyvqzg9XezY4IhgwwgiPzsgQu0026ref=audioplayer.peu0026es=us-b4-p-e-cg11-audio.cdn.mdstrm.comu0026ote=1669158810445u0026ot=-57RkzEDB4oSQczBsPKIMwu0026proto=httpsu0026pz=usu0026cP=128000u0026awCollectionId=5faaeb72f92d7b07dfe10181u0026aw_0_1st.playerId=audioplayer_webu0026liveId=5faee885eb830d06cf22ed4au0026referer=https%3A%2F%2Faudioplayer.pe%2Fu0026propertyName=audioplayer_webu0026propertyType=web-appu0026propertyVersion=v0.0.199
Radio_Cielo_"Romantica",https://conectperu.com:7064/
Fans_Stereo_Mix,https://reactorstation.stream/listen/rock/radio.mp3
Radio_Doble_R_89.3_Fm_Amazonas,https://sp.onliveperu.com:7105/stream
ElOchentero.com,https://sp.onliveperu.com/8186/stream
Smooth_Jazz_Radio_-_All_Stars,https://sp1.streamingssl.com/8004/stream
Radio_Sonrisa,https://conectperu.com/8600/stream
Radio_Recuerdos_Del_Ayer,https://recuerdosdelayer-rowrigos.radioca.st/stream/1/
Ultra_Stereo,https://sonic.globalstream.pro/8022/stream
Radio_Tropicana_Perú,https://streaming.serviclictecnologia.com/8032/stream
Buenaza.com.pe,https://live.tecnohost.ec/8006/stream
Radio_cristiana_poder_de_Dios,https://server.streamingradios.net/8022/stream
Zona_Retro_FM_Tu_Musica,https://conectperu.com/8602/stream
Salsamelao_radio,https://sp.dattavolt.com/8140/stream
La_Casetera_Música_Hispana,https://conectperu.com/8578/stream
Radio_Estacion_Superior_96.3_FM,https://sonic.globalstream.pro/8030/stream
Radio_Milenio,https://sp.wnetserver.com/8004/stream
Hit_Variado,https://eu57-sonic.instainternet.com/8146/stream
Radio_Escarabajo_106.9_Fm,https://sp.onliveperu.com/8010/stream
Radio_Barranquita,https://radio.juanjuiserver.com:8140/stream
Radio_Star_Mix,https://conectperu.com/8638/stream
Radio_Vozz,https://sonic.globalstream.pro/8048/stream
Trotamundos,https://listen.radioking.com/radio/213811/stream/256930
Radio_Surupana,https://sonic.globalstream.pro/8094/stream
Radio_Estrellas_103.7_FM,https://sonic.globalstream.pro/8078/stream
Conexion_Kpop_Girls_groups,https://conexiongirlsgroups.stream.laut.fm/conexiongirlsgroups?t302=2026-08-28_09-46-36&uuid=9e221c6b-5494-45a4-9a0a-acb139971425
Radio_Socota_-_Cutervo_Cajamarca,https://streaming.serviclictecnologia.com/8044/stream
