Undefined,#genre#
ESPNU_(720p),https://gpuserver3.tier1streams.com/ESPN_U/index.m3u8
FETV_(720p),https://gpuserver3.tier1streams.com/FETV/index.m3u8
Flix_(720p),https://gpuserver3.tier1streams.com/FLIX/index.m3u8
Fox_News_International_(720p),https://gpuserver3.tier1streams.com/FOX/index.m3u8
Fox_News_Channel_(720p),https://gpuserver3.tier1streams.com/FOX_NEWS/index.m3u8
Fox_Soccer_Plus_(720p),https://gpuserver3.tier1streams.com/FOX_SOCCER_PLUS/index.m3u8
Freeform_(720p),https://gpuserver3.tier1streams.com/FREEFORM/index.m3u8
Fuse_(720p),https://gpuserver3.tier1streams.com/FUSE/index.m3u8
FX_(720p),https://gpuserver3.tier1streams.com/FX/index.m3u8
FXM_(720p),https://gpuserver3.tier1streams.com/FXM/index.m3u8
FX_Movie_Channel_(720p),https://starlite.best/api/stream/hurt/hurt/livetv.epg/fx.movie.channel.us.m3u8
FXX_(720p),https://gpuserver3.tier1streams.com/FXX/index.m3u8
Game_Show_Network_(1080p),https://gpuserver3.tier1streams.com/GSN/index.m3u8
Golf_Channel_(1080p),https://gpuserver3.tier1streams.com/GOLF_CHANNEL/index.m3u8
Great_American_Faith_&_Living_(720p),https://gpuserver3.tier1streams.com/GAC_LIVING/index.m3u8
Great_American_Family_(1080p),https://gpuserver3.tier1streams.com/GREAT_AMERICAN_COUNTRY/index.m3u8
Great_Entertainment_Television_(1080p),https://gpuserver3.tier1streams.com/GetTV/index.m3u8
Grit_(1080p),https://gpuserver3.tier1streams.com/GRIT/index.m3u8
Marquee_Sports_Network_(1080p),https://gpuserver3.tier1streams.com/MARQUEE_SPORTS_NETWORK/index.m3u8
MLB_Network_(1080p),https://gpuserver3.tier1streams.com/MLB_Network/index.m3u8
MSG_(720p),https://gpuserver3.tier1streams.com/MSG/index.m3u8
MSG_Plus_(720p),https://gpuserver3.tier1streams.com/MSG_PLUS/index.m3u8
Racer_Network_(720p),https://gpuserver3.tier1streams.com/MAV_TV/index.m3u8
The_Cowboy_Channel_(1080p),https://gpuserver3.tier1streams.com/THE_COWBOY_CHANNEL/index.m3u8
Showtime_2_(1080p),http://starlite.best/api/stream/hurt/hurt/livetv.epg/showtime.2.eastern.us.m3u8
Showtime_Extreme_(720p),http://starlite.best/api/stream/hurt/hurt/livetv.epg/showtime.extreme.eastern.us.m3u8
Discovery_Turbo_(720p),https://gpuserver3.tier1streams.com/MOTORTREND/index.m3u8
NBA_TV_(1080p),https://cdn1.ayitistream.com/NBATV/index.m3u8
MGM+_(1080p),https://gpuserver3.tier1streams.com/EPIX/index.m3u8
MGM+_Drive-In_(720p),https://gpuserver3.tier1streams.com/EPIX_DRIVE-IN/index.m3u8
